,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,rn,rn2
4107864,302,CASH_IN,308255.43,C1532201889,2420019.81,2728275.24,C679578786,599014.11,290758.69,0,1.0,5.0
4307840,307,CASH_OUT,95103.15,C2143824790,50435.0,0.0,C679578786,290758.69,385861.84,0,1.0,6.0
4493433,325,CASH_OUT,188135.51,C1365138115,50107.0,0.0,C679578786,385861.84,573997.35,0,1.0,7.0
4528222,326,CASH_IN,84923.98,C1522355464,404576.0,489499.98,C679578786,573997.35,489073.37,0,1.0,8.0
4780776,335,CASH_OUT,74564.31,C379577358,0.0,0.0,C679578786,489073.37,563637.68,0,1.0,9.0
5587817,394,CASH_OUT,272047.37,C1695229443,0.0,0.0,C679578786,563637.68,835685.05,0,1.0,10.0
5938524,404,CASH_OUT,74733.75,C1539818459,50619.0,0.0,C679578786,835685.05,910418.81,0,1.0,11.0
6000789,426,CASH_OUT,96023.42,C1846302038,4250.0,0.0,C679578786,910418.81,1006442.23,0,1.0,12.0
6181228,566,CASH_OUT,2202575.1,C863963078,2202575.1,0.0,C679578786,1006442.23,3209017.33,1,1.0,13.0
1696051,159,CASH_IN,135325.32,C763808882,80549.0,215874.32,C680273351,0.0,0.0,0,1.0,1.0
2078131,182,CASH_IN,46996.64,C1797118672,9168.0,56164.64,C680273351,0.0,0.0,0,1.0,2.0
2232629,186,CASH_IN,342760.16,C1214933334,19143.0,361903.16,C680273351,0.0,0.0,0,1.0,3.0
2497386,204,CASH_OUT,253163.69,C411555373,46059.0,0.0,C680273351,0.0,253163.69,0,1.0,4.0
3107855,235,CASH_OUT,12490.39,C888465774,0.0,0.0,C680273351,253163.69,265654.08,0,1.0,5.0
3585736,262,CASH_OUT,12335.5,C961885896,0.0,0.0,C680273351,265654.08,277989.58,0,1.0,6.0
4385960,312,CASH_IN,23856.31,C1844435763,969588.62,993444.93,C680273351,277989.58,254133.26,0,1.0,7.0
4388721,315,CASH_OUT,3972968.92,C602094058,3972968.92,0.0,C680273351,254133.26,4227102.18,1,1.0,8.0
4430055,322,CASH_IN,499908.11,C1229728020,28010761.37,28510669.48,C680273351,4227102.18,3727194.07,0,1.0,9.0
4454553,323,TRANSFER,1605258.03,C1131401528,453050.0,0.0,C680273351,3727194.07,5332452.1,0,1.0,10.0
4527345,326,CASH_OUT,155395.24,C323876148,0.0,0.0,C680273351,5332452.1,5487847.34,0,1.0,11.0
5577842,393,TRANSFER,1426721.33,C1986701137,67298.7,0.0,C680273351,5487847.34,6914568.67,0,1.0,12.0
5968116,406,CASH_OUT,181594.05,C138897601,16276.0,0.0,C680273351,6914568.67,7096162.71,0,1.0,13.0
1584803,155,CASH_OUT,369027.68,C1059681216,50021.0,0.0,C681167784,0.0,438013.68,0,1.0,1.0
1592602,156,CASH_OUT,68986.0,C333168595,0.0,0.0,C681167784,369027.68,438013.68,0,1.0,2.0
1632075,157,TRANSFER,476481.41,C1360794667,288.0,0.0,C681167784,438013.68,2043120.34,0,1.0,3.0
1633690,157,CASH_OUT,348310.95,C143554848,0.0,0.0,C681167784,914495.09,2043120.34,0,1.0,4.0
1655684,158,TRANSFER,780314.29,C1213717972,370329.71,0.0,C681167784,1262806.04,2043120.34,0,1.0,5.0
1728518,160,CASH_IN,64569.59,C2115851255,4230148.31,4294717.89,C681167784,2043120.34,1978550.75,0,1.0,6.0
1759975,161,CASH_OUT,6839.15,C1304406902,64310.02,57470.87,C681167784,1978550.75,1985389.9,0,1.0,7.0
1909181,166,CASH_OUT,134159.03,C18440620,0.0,0.0,C681167784,1985389.9,2119548.93,0,1.0,8.0
2073765,182,CASH_OUT,256663.21,C1237977975,10117.0,0.0,C681167784,2119548.93,2376212.14,0,1.0,9.0
2192961,185,CASH_IN,213786.67,C860421573,12058.0,225844.67,C681167784,2376212.14,2162425.47,0,1.0,10.0
2410526,202,CASH_OUT,100944.0,C819103668,0.0,0.0,C681167784,2162425.47,2263369.47,0,1.0,11.0
2449939,203,CASH_IN,208055.25,C1210101651,7300553.49,7508608.74,C681167784,2263369.47,2055314.22,0,1.0,12.0
2557160,206,CASH_OUT,1466.58,C558508353,0.0,0.0,C681167784,2055314.22,2056780.81,0,1.0,13.0
3010464,232,CASH_OUT,612974.22,C809013008,0.0,0.0,C681167784,2056780.81,2669755.03,0,1.0,14.0
5204961,370,DEBIT,11554.37,C676474872,0.0,0.0,C681167784,2669755.03,2681309.4,0,1.0,15.0
5895968,403,CASH_IN,75581.97,C527669162,2710172.97,2785754.94,C681167784,2681309.4,2605727.43,0,1.0,16.0
6065315,512,CASH_OUT,127120.88,C130072062,127120.88,0.0,C681167784,2605727.43,2732848.31,1,1.0,17.0
6289344,661,TRANSFER,67841.06,C620152361,109698.0,41856.94,C681167784,2732848.31,2800689.37,0,1.0,18.0
6303319,683,CASH_OUT,14997.82,C1982541655,0.0,0.0,C681167784,2800689.37,2815687.19,0,1.0,19.0
221737,14,CASH_OUT,28185.83,C1892485174,484.0,0.0,C682431891,108795.0,136980.83,0,1.0,1.0
536227,21,CASH_IN,193469.84,C208468222,49532.0,243001.84,C682431891,0.0,0.0,0,1.0,2.0
888209,42,TRANSFER,383826.4,C860671877,1089.0,0.0,C682431891,0.0,383826.4,0,1.0,3.0
901996,43,CASH_OUT,36049.88,C815887052,0.0,0.0,C682431891,383826.4,419876.27,0,1.0,4.0
960106,44,CASH_IN,106530.04,C169964782,452.0,106982.04,C682431891,419876.27,313346.24,0,1.0,5.0
984879,45,CASH_IN,74160.84,C176214029,5048399.98,5122560.82,C682431891,313346.24,239185.4,0,1.0,6.0
1256536,134,CASH_OUT,53101.68,C653121779,0.0,0.0,C682431891,239185.4,292287.08,0,1.0,7.0
1422819,139,TRANSFER,47725.26,C1516681175,0.0,0.0,C682431891,292287.08,340012.34,0,1.0,8.0
2151674,184,CASH_IN,46249.5,C571030276,122615.0,168864.5,C682431891,340012.34,293762.84,0,1.0,9.0
2275770,187,TRANSFER,1395483.29,C1709822964,30702.0,0.0,C682431891,293762.84,1689246.13,0,1.0,10.0
2329715,188,CASH_IN,69467.17,C1347155578,38.0,69505.17,C682431891,1689246.13,1619778.96,0,1.0,11.0
2729125,212,CASH_OUT,19523.98,C1597013537,22127.0,2603.02,C682431891,1619778.96,1639302.94,0,1.0,12.0
2882283,228,CASH_OUT,294239.84,C821654714,175839.82,0.0,C682431891,1639302.94,1933542.77,0,1.0,13.0
3371517,254,CASH_OUT,146140.85,C587818189,0.0,0.0,C682431891,1933542.77,2079683.62,0,1.0,14.0
4640975,330,CASH_OUT,75698.76,C232284600,0.0,0.0,C682431891,2079683.62,2155382.38,0,1.0,15.0
5175139,359,CASH_IN,112416.8,C1562849867,5726818.24,5839235.04,C682431891,2155382.38,2042965.58,0,1.0,16.0
6308266,686,CASH_OUT,1637875.33,C1616830000,1637875.33,0.0,C682431891,2042965.58,3680840.92,1,1.0,17.0
2185022,185,CASH_OUT,103648.94,C1589378931,0.0,0.0,C683421609,144858.02,248506.96,0,1.0,1.0
2273319,187,CASH_OUT,43066.72,C283331227,139697.0,96630.28,C683421609,248506.96,65770.67,0,1.0,2.0
2286272,187,CASH_IN,225803.01,C599123598,148548.84,374351.85,C683421609,291573.68,65770.67,0,1.0,3.0
4360765,309,CASH_OUT,278741.74,C723125615,101460.0,0.0,C683421609,65770.67,344512.41,0,1.0,4.0
4419590,322,CASH_OUT,238072.83,C472358856,206651.0,0.0,C683421609,344512.41,582585.25,0,1.0,5.0
4950799,351,CASH_OUT,55553.04,C1319065000,0.0,0.0,C683421609,582585.25,638138.29,0,1.0,6.0
5062815,354,CASH_OUT,161776.87,C1341664899,0.0,0.0,C683421609,638138.29,799915.16,0,1.0,7.0
5184742,360,CASH_IN,113544.98,C1156626488,2726249.31,2839794.29,C683421609,799915.16,686370.18,0,1.0,8.0
6135783,544,CASH_IN,320824.97,C42330092,8105443.97,8426268.94,C683421609,686370.18,365545.21,0,1.0,9.0
6272931,624,CASH_OUT,932304.24,C1535615652,932304.24,0.0,C683421609,365545.21,1297849.45,1,1.0,10.0
202054,13,CASH_IN,97224.67,C1364409069,208860.0,306084.67,C684399107,0.0,0.0,0,1.0,1.0
273270,15,CASH_OUT,311431.48,C954054956,2060.0,0.0,C684399107,0.0,311431.48,0,1.0,2.0
374933,17,CASH_IN,218299.51,C1980485687,10221.0,228520.51,C684399107,311431.48,561393.36,0,1.0,3.0
382592,17,CASH_OUT,468261.39,C1974360229,107921.0,0.0,C684399107,93131.97,561393.36,0,1.0,4.0
620988,34,CASH_OUT,40458.0,C1657291163,40458.0,0.0,C684399107,561393.36,331179.02,1,1.0,5.0
631363,35,CASH_OUT,103663.12,C343534311,0.0,0.0,C684399107,601851.36,331179.02,0,1.0,6.0
636395,35,CASH_IN,374335.45,C440347539,430233.22,804568.68,C684399107,705514.48,331179.02,0,1.0,7.0
699991,37,CASH_OUT,283575.67,C1830428647,0.0,0.0,C684399107,331179.02,614754.69,0,1.0,8.0
717159,37,CASH_IN,138372.79,C1687815912,5755182.43,5893555.22,C684399107,614754.69,673664.64,0,1.0,9.0
729729,37,CASH_OUT,197282.74,C289722438,99553.0,0.0,C684399107,476381.9,673664.64,0,1.0,10.0
758973,38,CASH_IN,292872.94,C1966228055,14066.0,306938.94,C684399107,673664.64,380791.7,0,1.0,11.0
805467,40,TRANSFER,84655.25,C1531324274,0.0,0.0,C684399107,380791.7,465446.94,0,1.0,12.0
917388,43,CASH_OUT,157469.19,C1999983661,0.0,0.0,C684399107,465446.94,622916.13,0,1.0,13.0
974516,44,CASH_OUT,9789.8,C742511078,57728.0,47938.2,C684399107,622916.13,632705.94,0,1.0,14.0
1180321,132,TRANSFER,161695.57,C1280094314,55817.0,0.0,C684399107,632705.94,1096249.03,0,1.0,15.0
1203331,133,CASH_OUT,301847.52,C474051136,0.0,0.0,C684399107,794401.51,1096249.03,0,1.0,16.0
1254913,134,CASH_OUT,95043.6,C1855547979,0.0,0.0,C684399107,1096249.03,1191292.62,0,1.0,17.0
1367568,138,CASH_OUT,100285.14,C620543733,0.0,0.0,C684399107,1191292.62,1291577.76,0,1.0,18.0
1452697,140,CASH_IN,43629.03,C518214987,10423.0,54052.03,C684399107,1291577.76,348528.27,0,1.0,19.0
1455409,140,CASH_IN,382848.55,C497800697,4019.0,386867.55,C684399107,1247948.73,348528.27,0,1.0,20.0
1477681,141,CASH_IN,516571.91,C475660153,9735652.44,10252224.35,C684399107,865100.18,348528.27,0,1.0,21.0
1493314,142,CASH_OUT,332436.0,C170674630,0.0,0.0,C684399107,348528.27,680964.27,0,1.0,22.0
1583057,155,CASH_OUT,96547.76,C1616130984,0.0,0.0,C684399107,680964.27,966648.26,0,1.0,23.0
1606117,156,CASH_OUT,189136.24,C1964933698,0.0,0.0,C684399107,777512.02,966648.26,0,1.0,24.0
2113270,183,CASH_IN,862309.63,C1120482057,4163668.26,5025977.89,C684399107,966648.26,104338.64,0,1.0,25.0
2234152,186,CASH_OUT,93007.96,C1140974706,19932.0,0.0,C684399107,104338.64,197346.6,0,1.0,26.0
2948328,230,CASH_IN,596642.35,C890373755,79462.0,676104.35,C684399107,197346.6,0.0,0,1.0,27.0
4340455,308,CASH_OUT,195587.51,C1721027517,142.0,0.0,C684399107,0.0,195587.51,0,1.0,28.0
5123428,356,TRANSFER,89081.02,C870923663,0.0,0.0,C684399107,195587.51,284668.53,0,1.0,29.0
5163380,358,CASH_IN,99644.53,C285712844,1144045.79,1243690.33,C684399107,284668.53,185023.99,0,1.0,30.0
5382850,376,CASH_OUT,174761.41,C1537094453,0.0,0.0,C684399107,185023.99,359785.41,0,1.0,31.0
5660873,396,CASH_OUT,162588.89,C142403595,0.0,0.0,C684399107,359785.41,522374.29,0,1.0,32.0
4604213,329,TRANSFER,2118944.57,C688995473,4083.0,0.0,C684555437,0.0,2118944.57,0,1.0,1.0
5127303,356,TRANSFER,1288893.44,C1452446503,0.0,0.0,C684555437,2118944.57,3407838.01,0,1.0,2.0
6117285,528,CASH_IN,167975.4,C1159025214,9949394.21,10117369.62,C684555437,3407838.01,3239862.61,0,1.0,3.0
6200310,575,CASH_OUT,1489916.19,C1424077218,1489916.19,0.0,C684555437,3239862.61,4729778.79,1,1.0,4.0
3654216,275,TRANSFER,885977.58,C774954809,7770.0,0.0,C685749303,12055.18,898032.76,0,1.0,1.0
5022235,353,CASH_OUT,397578.08,C1635850901,105656.83,0.0,C685749303,898032.76,1295610.84,0,1.0,2.0
5410107,378,CASH_OUT,135807.8,C1165659461,1019.0,0.0,C685749303,1295610.84,1431418.64,0,1.0,3.0
6032851,475,CASH_OUT,20111.45,C1538717187,20111.45,0.0,C685749303,1431418.64,1451530.08,1,1.0,4.0
2175359,185,TRANSFER,1361269.17,C298759467,20680.0,0.0,C685901539,0.0,1361269.17,0,1.0,1.0
2347991,189,CASH_OUT,76098.97,C2132703110,0.0,0.0,C685901539,1361269.17,1437368.14,0,1.0,2.0
3007543,232,TRANSFER,1070382.72,C818783288,0.0,0.0,C685901539,1437368.14,2507750.85,0,1.0,3.0
3283734,252,CASH_OUT,630649.8,C2059187117,6617.12,0.0,C685901539,2507750.85,3138400.65,0,1.0,4.0
3405793,255,CASH_OUT,129356.01,C1776551620,0.0,0.0,C685901539,3138400.65,3267756.66,0,1.0,5.0
3458689,257,TRANSFER,70010.35,C1807052879,0.0,0.0,C685901539,3267756.66,3199115.72,0,2.0,6.0
3459365,257,CASH_IN,138651.29,C646670329,77426.28,216077.57,C685901539,3337767.01,3199115.72,0,1.0,7.0
3814126,281,CASH_OUT,176382.98,C1297278337,49906.0,0.0,C685901539,3199115.72,3375498.7,0,1.0,8.0
3951754,287,CASH_OUT,223730.4,C2056953445,223730.4,0.0,C685901539,3375498.7,3599229.1,1,1.0,9.0
4541620,326,CASH_IN,297966.91,C1827067569,4798609.93,5096576.84,C685901539,3599229.1,3301262.19,0,1.0,10.0
5937565,404,CASH_IN,107977.94,C813075381,6578327.77,6686305.72,C685901539,3301262.19,3193284.25,0,1.0,11.0
23668,8,CASH_IN,244469.45,C1357942511,247994.0,492463.45,C686224839,19977.0,0.0,0,1.0,1.0
29860,8,CASH_IN,121078.9,C1095587163,121315.0,242393.9,C686224839,0.0,0.0,0,1.0,2.0
103295,10,CASH_IN,309171.4,C1885110699,61478.78,370650.18,C686224839,0.0,0.0,0,1.0,3.0
267837,15,CASH_OUT,104955.69,C984865873,51723.0,0.0,C686224839,0.0,219198.42,0,1.0,4.0
279968,15,CASH_OUT,114242.73,C643845104,71306.0,0.0,C686224839,104955.69,219198.42,0,1.0,5.0
347006,16,CASH_IN,126857.35,C2069169722,17840447.69,17967305.04,C686224839,219198.42,92341.07,0,1.0,6.0
434290,18,CASH_IN,126410.99,C1023524932,16424.0,142834.99,C686224839,92341.07,0.0,0,1.0,7.0
507083,20,TRANSFER,480324.56,C1055719219,76312.0,0.0,C686224839,0.0,470794.91,0,1.0,8.0
511615,20,CASH_IN,9529.65,C1499814325,1199767.68,1209297.32,C686224839,480324.56,470794.91,0,1.0,9.0
875375,42,TRANSFER,466918.12,C1328711732,0.0,0.0,C686224839,470794.91,854552.73,0,1.0,10.0
886864,42,CASH_IN,83160.3,C450259326,10960935.25,11044095.55,C686224839,937713.03,854552.73,0,1.0,11.0
962214,44,CASH_IN,6506.23,C989109759,3180969.91,3187476.14,C686224839,854552.73,848046.51,0,1.0,12.0
992283,45,TRANSFER,23749.82,C1414684116,0.0,0.0,C686224839,848046.51,871796.32,0,1.0,13.0
1150566,131,CASH_OUT,34037.29,C1142830993,0.0,0.0,C686224839,871796.32,905833.62,0,1.0,14.0
1348971,137,CASH_OUT,29457.34,C727048255,0.0,0.0,C686224839,905833.62,935290.96,0,1.0,15.0
1393717,139,CASH_OUT,17729.26,C1980502402,353397.21,335667.95,C686224839,935290.96,953020.21,0,1.0,16.0
1542551,154,CASH_IN,347095.58,C675205338,5797157.54,6144253.12,C686224839,953020.21,605924.64,0,1.0,17.0
1642332,157,CASH_OUT,346004.87,C2106438964,0.0,0.0,C686224839,605924.64,951929.5,0,1.0,18.0
1807726,163,CASH_IN,113216.6,C131629865,50156.0,163372.6,C686224839,951929.5,838712.9,0,1.0,19.0
2382181,200,CASH_OUT,5393290.34,C9591597,5393290.34,0.0,C686224839,838712.9,6232003.24,1,1.0,20.0
2805693,225,TRANSFER,875426.94,C153831537,0.0,0.0,C686224839,6232003.24,7107430.18,0,1.0,21.0
3428267,256,CASH_IN,108273.45,C2144310932,19122127.47,19230400.91,C686224839,7107430.18,6999156.73,0,1.0,22.0
4097716,301,CASH_OUT,3625.29,C1335469300,0.0,0.0,C686224839,6999156.73,7002782.02,0,1.0,23.0
4750138,333,TRANSFER,14651.03,C40521907,0.0,0.0,C686224839,7002782.02,7017433.05,0,1.0,24.0
4940551,350,TRANSFER,1069761.59,C630642938,0.0,0.0,C686224839,7017433.05,8087194.64,0,1.0,25.0
5783870,400,CASH_OUT,154248.21,C1686997714,0.0,0.0,C686224839,8087194.64,8241442.85,0,1.0,26.0
6106802,525,CASH_OUT,203280.85,C1031966846,203280.85,0.0,C686334805,0.0,203280.85,1,1.0,1.0
6272188,621,CASH_OUT,425861.93,C2103073329,425861.93,0.0,C686334805,203280.85,629142.78,1,1.0,2.0
3231325,250,CASH_OUT,101061.89,C437069164,12533.0,0.0,C686901109,173831.23,274893.12,0,1.0,1.0
3393625,255,CASH_OUT,18051.59,C1971929959,0.0,0.0,C686901109,274893.12,292944.71,0,1.0,2.0
3960241,291,CASH_OUT,30820.17,C311082513,30820.17,0.0,C686901109,292944.71,323764.88,1,1.0,3.0
3987340,298,CASH_IN,232220.16,C1267959725,12280521.69,12512741.84,C686901109,323764.88,91544.72,0,1.0,4.0
4012078,299,CASH_IN,160452.25,C1304154177,2757455.18,2917907.43,C686935058,366585.04,206132.79,0,1.0,1.0
4310776,308,CASH_OUT,69710.84,C1759143720,11156.0,0.0,C686935058,206132.79,275843.64,0,1.0,2.0
5121372,356,TRANSFER,128982.92,C2134060271,0.0,0.0,C686935058,275843.64,404826.55,0,1.0,3.0
5352291,375,CASH_OUT,197629.78,C1642614865,16876.0,0.0,C686935058,404826.55,602456.33,0,1.0,4.0
5528322,381,CASH_IN,118540.84,C978234881,5174688.58,5293229.42,C686935058,602456.33,483915.49,0,1.0,5.0
5940048,404,CASH_IN,91418.7,C1269296432,284027.05,375445.76,C686935058,483915.49,392496.79,0,1.0,6.0
6249104,596,CASH_OUT,381247.3,C611134778,381247.3,0.0,C686935058,392496.79,773744.09,1,1.0,7.0
6263970,612,CASH_IN,309160.5,C1868553048,4138301.53,4447462.03,C686935058,773744.09,464583.59,0,1.0,8.0
319939,16,TRANSFER,310785.28,C1494650965,1559.0,0.0,C68854831,16955.0,327740.28,0,1.0,1.0
364152,17,CASH_IN,211995.48,C1750023047,61920.55,273916.04,C68854831,327740.28,0.0,0,1.0,2.0
498947,20,CASH_OUT,65613.01,C2101491758,89960.13,24347.12,C68854831,0.0,65613.01,0,1.0,3.0
654724,35,TRANSFER,3504148.77,C1155180167,21261.0,0.0,C68854831,65613.01,3569761.78,0,1.0,4.0
681358,36,CASH_IN,109004.9,C575279325,18346308.4,18455313.3,C68854831,3569761.78,3460756.88,0,1.0,5.0
762419,38,CASH_OUT,292743.6,C1553918708,0.0,0.0,C68854831,3460756.88,3753500.48,0,1.0,6.0
1349774,137,CASH_IN,18988.51,C1452777248,5046669.76,5065658.27,C68854831,3753500.48,3734511.97,0,1.0,7.0
1506720,144,CASH_OUT,325732.34,C597823644,325732.34,0.0,C68854831,3734511.97,4060244.31,1,1.0,8.0
1513336,153,CASH_IN,174433.51,C794877940,6231644.89,6406078.4,C68854831,4060244.31,3885810.8,0,1.0,9.0
1620781,157,TRANSFER,190360.34,C1118836054,33570.0,0.0,C68854831,3885810.8,4076171.15,0,1.0,10.0
1640230,157,CASH_IN,9632.07,C217442642,18805650.82,18815282.89,C68854831,4076171.15,4066539.08,0,1.0,11.0
1720906,160,CASH_OUT,270948.95,C889418064,0.0,0.0,C68854831,4066539.08,4311753.16,0,1.0,12.0
1736492,161,CASH_IN,25734.87,C1487796458,108727.0,134461.87,C68854831,4337488.03,4311753.16,0,1.0,13.0
2451388,203,CASH_IN,235978.62,C914390088,159.0,236137.62,C68854831,4311753.16,4075774.55,0,1.0,14.0
2561306,206,TRANSFER,904058.82,C1195414079,0.0,0.0,C68854831,4075774.55,4979833.37,0,1.0,15.0
3016889,232,CASH_OUT,351267.23,C1901731168,0.0,0.0,C68854831,4979833.37,5331100.6,0,1.0,16.0
3290059,252,CASH_OUT,244090.69,C1029877889,0.0,0.0,C68854831,5331100.6,5575191.29,0,1.0,17.0
4383728,312,CASH_IN,54819.85,C511176534,5872814.64,5927634.49,C68854831,5575191.29,5520371.44,0,1.0,18.0
4584581,328,CASH_OUT,233061.66,C593650713,0.0,0.0,C68854831,5520371.44,5753433.1,0,1.0,19.0
1263961,134,TRANSFER,1492113.91,C945187121,21439.0,0.0,C688618982,0.0,1492113.91,0,1.0,1.0
1411286,139,TRANSFER,185395.07,C713571203,0.0,0.0,C688618982,1492113.91,1677508.98,0,1.0,2.0
1503260,143,CASH_IN,188005.85,C1002469387,1886640.66,2074646.51,C688618982,1677508.98,1489503.13,0,1.0,3.0
1973682,178,CASH_IN,55605.82,C1651964936,492.0,56097.82,C688618982,1489503.13,1433897.31,0,1.0,4.0
2047960,181,CASH_OUT,17226.52,C1816894614,0.0,0.0,C688618982,1433897.31,1451123.83,0,1.0,5.0
2086696,182,CASH_OUT,79286.01,C200943943,0.0,0.0,C688618982,1451123.83,1530409.84,0,1.0,6.0
2351612,189,CASH_OUT,247198.88,C2116580731,0.0,0.0,C688618982,1530409.84,1777608.72,0,1.0,7.0
2477813,204,CASH_OUT,80700.24,C1715914981,0.0,0.0,C688618982,1777608.72,1858308.95,0,1.0,8.0
3067351,235,CASH_IN,190878.58,C1042530901,15673713.75,15864592.33,C688618982,1858308.95,1667430.37,0,1.0,9.0
3253341,251,CASH_OUT,206095.26,C506601291,45672.0,0.0,C688618982,1667430.37,1873525.63,0,1.0,10.0
3473298,258,CASH_IN,168540.53,C1339550970,3331325.98,3499866.51,C688618982,1873525.63,1704985.1,0,1.0,11.0
3815168,281,CASH_IN,117430.38,C2057073400,4404612.58,4522042.95,C688618982,1704985.1,1587554.72,0,1.0,12.0
3987298,298,CASH_IN,169698.85,C2139956555,3472217.01,3641915.86,C688618982,1587554.72,1417855.87,0,1.0,13.0
5674034,397,CASH_OUT,130164.77,C643563082,0.0,0.0,C688618982,1417855.87,1548020.64,0,1.0,14.0
5821838,402,CASH_OUT,72044.71,C626651490,0.0,0.0,C688618982,1548020.64,1620065.35,0,1.0,15.0
6040022,487,CASH_OUT,609400.88,C1997658145,609400.88,0.0,C688618982,1620065.35,2229466.23,1,1.0,16.0
6069828,514,CASH_OUT,163127.87,C814197326,0.0,0.0,C688618982,2229466.23,2392594.1,0,1.0,17.0
6316634,687,TRANSFER,1002803.53,C101159715,0.0,0.0,C688618982,2392594.1,3395397.63,0,1.0,18.0
3602722,263,CASH_OUT,361241.92,C798465152,69883.0,0.0,C689972990,3455.1,364697.02,0,1.0,1.0
3693502,277,CASH_OUT,226804.13,C1689100758,226804.13,0.0,C689972990,364697.02,736003.89,1,1.0,2.0
3697849,277,TRANSFER,144502.73,C1239398526,0.0,0.0,C689972990,591501.15,736003.89,0,1.0,3.0
5183273,360,CASH_OUT,59441.98,C1119607289,0.0,0.0,C689972990,736003.89,795445.87,0,1.0,4.0
5723016,398,CASH_OUT,207603.8,C504694070,21116.0,0.0,C689972990,795445.87,1003049.67,0,1.0,5.0
5740394,399,CASH_OUT,79674.91,C1746517816,0.0,0.0,C689972990,1003049.67,1082724.58,0,1.0,6.0
2804119,225,TRANSFER,674063.49,C968068776,141571.0,0.0,C690014487,0.0,674063.49,0,1.0,1.0
2954620,230,CASH_OUT,188224.95,C2107315332,51574.0,0.0,C690014487,674063.49,862288.44,0,1.0,2.0
3353604,254,CASH_OUT,316677.88,C1387846630,0.0,0.0,C690014487,862288.44,1195503.14,0,1.0,3.0
3362984,254,CASH_OUT,16536.82,C951644751,0.0,0.0,C690014487,1178966.32,1195503.14,0,1.0,4.0
3458086,257,TRANSFER,342454.79,C1570911753,194.0,0.0,C690014487,1195503.14,1537957.93,0,1.0,5.0
3597842,263,TRANSFER,355438.47,C464846837,0.0,0.0,C690014487,1537957.93,1893396.41,0,1.0,6.0
3912495,284,CASH_OUT,86321.85,C2066368633,0.0,0.0,C690014487,1893396.41,1979718.26,0,1.0,7.0
4393947,321,CASH_OUT,440590.14,C584020749,0.0,0.0,C690014487,1979718.26,2420308.4,0,1.0,8.0
4749885,333,CASH_OUT,674516.89,C131166149,0.0,0.0,C690014487,2420308.4,3094825.29,0,1.0,9.0
5064815,354,CASH_IN,56334.93,C127322422,0.0,56334.93,C690014487,3094825.29,3038490.35,0,1.0,10.0
5588114,394,CASH_OUT,232833.6,C1536353003,0.0,0.0,C690014487,3038490.35,3271323.95,0,1.0,11.0
6168724,561,CASH_OUT,615954.92,C1033091830,615954.92,0.0,C690014487,3271323.95,3887278.88,1,1.0,12.0
32982,8,CASH_IN,131761.35,C1311207719,28056.0,159817.35,C690195469,10468.0,0.0,0,1.0,1.0
100749,10,CASH_OUT,158341.11,C1354258053,199846.0,41504.89,C690195469,0.0,41462.83,0,1.0,2.0
109587,11,CASH_IN,116878.29,C374634294,6386207.56,6503085.85,C690195469,158341.11,41462.83,0,1.0,3.0
145157,11,CASH_OUT,184795.99,C433596814,11314.0,0.0,C690195469,41462.83,27670.76,0,1.0,4.0
153789,12,CASH_IN,198588.05,C240654247,9707168.2,9905756.25,C690195469,226258.82,27670.76,0,1.0,5.0
172052,12,CASH_OUT,128019.11,C240278801,326558.63,198539.52,C690195469,27670.76,712367.26,0,1.0,6.0
182887,13,CASH_OUT,556677.39,C1940960011,10313.0,0.0,C690195469,155689.87,712367.26,0,1.0,7.0
213286,13,CASH_OUT,133880.19,C1924425413,0.0,0.0,C690195469,712367.26,322396.17,0,1.0,8.0
220704,14,CASH_IN,271541.74,C410624894,741503.13,1013044.87,C690195469,846247.45,322396.17,0,1.0,9.0
220936,14,CASH_IN,252309.54,C1956238738,18013278.42,18265587.96,C690195469,574705.71,322396.17,0,1.0,10.0
238801,14,CASH_OUT,145097.36,C921361764,344407.0,199309.64,C690195469,322396.17,467493.53,0,1.0,11.0
318733,16,CASH_IN,102338.73,C1633047117,5307445.65,5409784.38,C690195469,467493.53,234647.4,0,1.0,12.0
327333,16,CASH_IN,131216.63,C1565773592,49558.0,180774.63,C690195469,365154.8,234647.4,0,1.0,13.0
341936,16,DEBIT,709.22,C251599620,2633.0,1923.78,C690195469,233938.17,234647.4,0,1.0,14.0
387908,17,CASH_IN,192260.24,C5925381,6700841.95,6893102.19,C690195469,234647.4,42387.15,0,1.0,15.0
416066,18,TRANSFER,671749.63,C1694133997,557.0,0.0,C690195469,42387.15,751897.78,0,1.0,16.0
444672,19,CASH_OUT,37761.0,C401348115,355.0,0.0,C690195469,714136.79,751897.78,0,1.0,17.0
612316,34,CASH_OUT,289182.96,C1920598880,191551.0,0.0,C690195469,751897.78,1041080.74,0,1.0,18.0
688855,36,CASH_OUT,157118.33,C426196009,201125.0,44006.67,C690195469,1041080.74,1198199.07,0,1.0,19.0
980383,44,CASH_IN,63935.79,C470435634,7840968.7,7904904.49,C690195469,1198199.07,1134263.28,0,1.0,20.0
1011260,46,CASH_IN,277869.84,C123211299,10524005.44,10801875.28,C690195469,1134263.28,856393.45,0,1.0,21.0
1066287,120,CASH_IN,140953.45,C1579163883,4516298.07,4657251.52,C690195469,856393.45,715440.0,0,1.0,22.0
